34.852921553882545, 113.5774518608201
34.85137665056077, 113.50779627714185
34.838418131707584, 113.50819062317323
34.83370964731082, 113.45870370632552
34.79802901951819, 113.46002068910532
34.798749993201696, 113.49514022989997
34.76885757367396, 113.49719952102012
34.77092874226343, 113.47929786572759
34.737921402774504, 113.49089758495047
34.72725818666665, 113.48324559010776
34.723090865393516, 113.53528203974795
34.71043029120233, 113.54117126173942
34.71489895048499, 113.5543087569512
34.71117508451621, 113.59009710597635
34.714526571433275, 113.61863718178122
34.768131887218445, 113.62950959161165
34.807941084554635, 113.5937212425865
34.831371155485506, 113.59870443042544
