34.61308282540487, 113.75724046426298
34.64228922723804, 113.69216870364538
34.631581407002585, 113.67994310013539
34.637422207594845, 113.62354757426681
34.598800398729345, 113.60540635615523
34.601397386298224, 113.5852932665098
34.5653569317555, 113.61289946798392
34.55983584248873, 113.64997065282061
34.537098084350234, 113.67363311122702
34.49355419284227, 113.68073184874895
34.44771502975736, 113.6415155603383
34.34313466108669, 113.51219579891938
34.30931079337257, 113.62231125802116
34.2773767425835, 113.6596113333789
34.31712465707291, 113.73611994573201
34.3418761434111, 113.80316357511357
34.332462599995296, 113.87492909614238
34.41577272970773, 113.87492909614238
34.45442263895674, 113.89847754458796
34.48168713609161, 113.88624608251804
34.52339836540054, 113.8916253288029
34.52764118513525, 113.85763637380583
34.56286560666713, 113.84626729218812
34.56970197093098, 113.85653463746527
34.60289050664637, 113.84053737247991
34.619482119988106, 113.79260804526099
34.613272360938986, 113.75748239320274




